8.0,84.8,277,40,0,0,0,0
17.9,85.6,277,40,0,0,0,0
12.5,86.5,277,40,0,0,0,0
17.0,87.3,277,40,0,0,0,0
4.0,87.4,276,40,0,0,0,0
41.3,87.9,275,40,0,0,0,0
26.8,87.5,272,40,0,0,0,0
3.8,89.4,273,40,0,0,0,0
40.1,90.6,273,40,0,0,0,0
25.7,90.4,273,40,0,0,0,0
16.3,89.3,273,40,0,0,0,0
17.4,89.6,273,40,0,0,0,0
39.6,89.0,272,40,0,0,0,0
9.0,90.4,273,40,0,0,0,0
19.1,87.9,273,40,0,0,0,0
30.2,88.2,274,40,0,0,0,0
16.1,90.3,274,40,0,0,0,0
40.4,90.1,274,40,0,0,0,0
7.1,90.8,274,40,0,0,0,0
16.4,91.2,274,40,0,0,0,0
5.7,90.3,273,40,0,0,0,0
3.2,90.3,273,40,0,0,0,0
16.6,90.4,273,40,0,0,0,0
23.0,90.8,273,40,0,0,0,0
23.9,92.2,277,40,0,0,0,0
10.5,88.2,273,40,0,0,0,0
12.0,88.1,272,40,0,0,0,0
16.9,88.2,272,40,0,0,0,0
16.3,88.4,273,40,0,0,0,0
6.6,88.4,273,40,0,0,0,0
1.3,88.6,274,40,0,0,0,0
11.0,88.6,273,40,0,0,0,0
4.5,88.5,273,40,0,0,0,0
2.0,87.8,273,40,0,0,0,0
11.0,87.9,273,40,0,0,0,0
6.5,87.9,273,40,0,0,0,0
16.9,88.0,273,40,0,0,0,0
11.4,88.1,273,40,0,0,0,0
11.0,88.2,273,40,0,0,0,0
9.7,88.1,273,40,0,0,0,0
10.1,88.2,272,40,0,0,0,0
6.6,88.4,272,40,0,0,0,0
14.1,88.4,272,40,0,0,0,0
20.5,88.8,272,40,0,0,0,0
25.7,89.9,277,40,0,0,0,0
9.1,91.5,281,40,0,0,0,0
18.4,91.7,291,40,0,0,0,0
28.6,91.7,287,40,0,0,0,0
9.5,89.5,284,40,0,0,0,0
5.3,89.7,284,40,0,0,0,0
5.4,89.8,283,40,0,0,0,0
25.6,89.5,281,40,0,0,0,0
16.3,90.1,281,40,0,0,0,0
13.5,90.0,281,40,0,0,0,0
22.3,89.1,284,40,0,0,0,0
13.7,92.1,284,40,0,0,0,0
17.8,91.6,284,40,0,0,0,0
9.6,91.7,284,40,0,0,0,0
6.6,92.0,284,40,0,0,0,0
11.6,92.1,284,40,0,0,0,0
14.6,92.2,282,40,0,0,0,0
12.4,93.4,281,40,0,0,0,0
14.0,93.3,282,40,0,0,0,0
20.9,93.4,281,40,0,0,0,0
36.5,94.5,279,40,0,0,0,0
47.6,95.1,278,40,0,0,0,0
25.8,94.6,277,40,0,0,0,0
71.9,92.4,277,40,0,0,0,0
7.6,91.8,277,40,0,0,0,0
23.4,85.9,276,40,0,0,0,0
28.2,86.1,276,40,0,0,0,0
49.7,94.8,277,40,0,0,0,0
11.5,85.2,276,40,0,0,0,0
11.4,85.0,275,40,0,0,0,0
13.5,83.6,275,40,0,0,0,0
46.5,84.5,275,40,0,0,0,0
37.0,85.1,274,40,0,0,0,0
18.5,85.8,274,40,0,0,0,0
13.2,86.1,274,40,0,0,0,0
13.0,86.5,274,40,0,0,0,0
16.0,86.3,274,40,0,0,0,0
36.6,86.2,274,40,0,0,0,0
23.1,87.6,273,40,0,0,0,0
22.5,87.7,273,40,0,0,0,0
6.6,86.4,273,40,0,0,0,0
21.2,85.3,273,40,0,0,0,0
20.9,85.5,276,40,0,0,0,0
20.1,86.4,276,40,0,0,0,0
12.3,88.4,274,40,0,0,0,0
54.2,88.2,274,40,0,0,0,0
23.9,88.0,274,40,0,0,0,0
11.0,87.4,273,40,0,0,0,0
30.6,87.4,273,40,0,0,0,0
34.8,88.5,269,40,0,0,0,0
46.2,90.7,280,40,0,1,0,0
14.1,89.9,279,40,0,0,0,0
4.5,86.8,278,40,0,0,0,0
50.3,90.3,280,40,0,0,0,0
29.3,91.6,280,40,0,0,0,0
1.3,91.9,281,40,0,1,0,0
17.1,91.0,281,40,0,0,0,0
19.2,91.5,281,40,0,0,0,0
22.8,91.0,280,40,0,0,0,0
10.0,91.7,280,40,0,0,0,0
62.4,91.6,280,40,0,0,0,0
33.1,91.0,279,40,0,0,0,0
16.0,91.2,279,40,0,0,0,0
6.7,91.4,279,40,0,0,0,0
10.8,92.0,279,40,0,0,0,0
17.9,92.2,279,40,0,0,0,0
18.4,92.1,279,40,0,0,0,0
28.3,93.0,278,40,0,0,0,0
25.8,93.6,278,40,0,0,0,0
8.3,92.2,278,40,0,0,0,0
33.6,92.9,278,40,0,0,0,0
16.3,92.8,277,40,0,0,0,0
21.1,93.2,277,40,0,0,0,0
6.0,92.4,277,40,0,0,0,0
25.8,92.2,278,40,0,0,0,0
22.2,92.8,278,40,0,0,0,0
11.1,92.9,278,40,0,0,0,0
31.2,90.7,278,40,0,0,0,0
18.9,91.1,278,40,0,0,0,0
24.1,91.3,278,40,0,0,0,0
15.6,90.9,278,40,0,0,0,0
27.8,91.6,278,40,0,0,0,0
17.5,91.6,278,40,0,0,0,0
21.2,91.8,278,40,0,0,0,0
30.2,92.9,278,40,0,0,0,0
14.2,93.1,278,40,0,0,0,0
12.3,93.5,278,40,0,0,0,0
15.0,91.9,278,40,0,0,0,0
14.2,91.6,278,40,0,0,0,0
39.9,87.9,278,40,0,0,0,0
45.3,90.5,278,40,0,0,0,0
48.2,92.3,280,40,0,0,0,0
27.0,92.0,281,40,0,0,0,0
22.8,92.1,281,40,0,0,0,0
13.7,92.1,281,40,0,0,0,0
37.4,91.4,280,40,0,0,0,0
20.4,92.7,280,40,0,0,0,0
21.2,92.7,280,40,0,0,0,0
15.2,93.8,280,40,0,0,0,0
35.0,93.3,280,40,0,0,0,0
28.7,91.6,280,40,0,0,0,0
13.3,92.4,279,40,0,0,0,0
2.9,91.6,279,40,0,0,0,0
14.2,91.5,279,40,0,0,0,0
15.4,92.0,279,40,0,0,0,0
33.8,92.3,278,40,0,0,0,0
19.5,89.9,278,40,0,0,0,0
12.3,91.5,279,40,0,0,0,0
15.8,91.3,278,40,0,0,0,0
16.7,91.0,278,40,0,0,0,0
14.0,91.0,278,40,0,0,0,0
15.4,91.0,278,40,0,0,0,0
4.6,91.1,278,40,0,0,0,0
26.5,91.5,278,40,0,0,0,0
1.9,91.8,276,40,0,0,0,0
19.4,91.6,276,40,0,0,0,0
17.5,91.6,276,40,0,0,0,0
17.0,91.4,275,40,0,0,0,0
30.1,88.4,275,40,0,0,0,0
20.5,88.4,275,40,0,0,0,0
31.2,88.5,276,40,0,0,0,0
12.6,89.1,277,40,0,0,0,0
13.6,88.7,277,40,0,0,0,0
20.6,88.6,277,40,0,0,0,0
5.7,87.0,276,40,0,0,0,0
11.3,87.0,276,40,0,0,0,0
21.2,86.6,276,40,0,0,0,0
10.6,86.4,276,40,0,0,0,0
28.9,87.2,276,40,0,0,0,0
39.6,87.8,276,40,0,0,0,0
6.0,87.0,276,40,0,0,0,0
6.8,87.5,276,40,0,0,0,0
25.2,87.5,276,40,0,0,0,0
17.4,87.5,275,40,0,0,0,0
24.5,87.8,275,40,0,0,0,0
10.9,90.5,275,40,0,0,0,0
68.1,89.5,275,40,0,0,0,0
8.3,90.0,276,40,0,0,0,0
9.6,90.9,281,40,0,0,0,0
11.8,93.2,280,40,0,0,0,0
22.9,87.6,278,40,0,0,0,0
19.6,88.1,278,40,0,0,0,0
30.3,89.0,277,40,0,0,0,0
7.6,90.2,277,40,0,0,0,0
20.0,90.4,276,40,0,0,0,0
18.2,90.6,276,40,0,0,0,0
21.2,90.7,276,40,0,0,0,0
52.5,86.1,276,40,0,0,0,0
44.3,87.0,276,40,0,0,0,0
13.7,88.8,277,40,0,0,0,0
14.6,88.9,275,40,0,0,0,0
26.6,89.6,276,40,0,0,0,0
4.6,90.4,276,40,0,0,0,0
25.8,90.3,275,40,0,0,0,0
23.1,89.2,275,40,0,0,0,0
24.7,89.2,275,40,0,0,0,0
39.6,89.0,275,40,0,0,0,0
28.8,90.2,275,40,0,0,0,0
16.3,91.4,279,40,0,0,0,0
4.6,90.8,279,40,0,0,0,0
32.3,90.7,278,40,0,0,0,0
15.9,90.4,277,40,0,0,0,0
22.7,90.4,277,40,0,0,0,0
7.3,90.2,276,40,0,0,0,0
9.7,90.9,276,40,0,0,0,0
5.6,90.1,276,40,0,0,0,0
15.7,89.9,276,40,0,0,0,0
15.4,90.4,276,40,0,0,0,0
22.4,90.3,276,40,0,0,0,0
10.2,91.0,276,40,0,0,0,0
13.7,91.8,276,40,0,0,0,0
22.0,89.9,276,40,0,0,0,0
0.0,90.1,276,40,0,0,0,0
10.3,90.9,276,40,0,0,0,0
45.8,90.7,276,40,0,0,0,0
36.8,91.1,276,40,0,0,0,0
27.9,91.8,276,40,0,0,0,0
26.1,91.1,272,40,0,0,0,0
9.4,88.4,272,40,0,0,0,0
51.9,90.9,276,40,0,0,0,0
24.5,90.4,276,40,0,0,0,0
16.5,90.3,276,40,0,0,0,0
21.0,91.3,276,40,0,0,0,0
25.5,90.5,276,40,0,0,0,0
13.2,91.0,276,40,0,0,0,0
30.5,85.1,276,40,0,0,0,0
12.6,86.0,278,40,0,0,0,0
35.1,86.4,279,40,0,0,0,0
6.5,86.8,279,40,0,0,0,0
10.1,85.9,279,40,0,0,0,0
1.3,85.9,278,40,0,0,0,0
30.0,87.0,278,40,0,0,0,0
10.2,85.8,278,40,0,0,0,0
15.5,85.7,278,40,0,0,0,0
12.9,85.8,278,40,0,0,0,0
2.6,85.6,277,40,0,0,0,0
23.0,85.3,277,40,0,0,0,0
5.7,85.1,277,40,0,0,0,0
64.1,86.3,278,40,0,0,0,0
6.2,87.6,278,40,0,0,0,0
3.2,86.7,277,40,0,0,0,0
21.8,86.6,277,40,0,0,0,0
3.4,84.9,277,40,0,1,0,0
22.7,85.1,277,40,0,1,0,0
4.5,85.0,277,40,0,0,0,0
29.4,85.2,277,40,0,0,0,0
24.2,85.9,277,40,0,0,0,0
44.1,86.5,278,40,0,0,0,0
19.5,86.2,278,40,0,0,0,0
23.0,87.2,278,40,0,0,0,0
12.2,87.2,278,40,0,0,0,0
1.3,86.6,278,40,0,0,0,0
32.9,86.6,278,40,0,0,0,0
8.3,87.1,278,40,0,0,0,0
9.5,86.7,278,40,0,0,0,0
4.7,86.9,278,40,0,0,0,0
14.6,87.4,278,40,0,0,0,0
6.8,87.2,277,40,0,0,0,0
5.9,87.6,276,40,0,0,0,0
56.2,90.0,279,40,0,0,0,0
52.9,90.1,277,40,0,0,0,0
24.4,88.8,277,40,0,0,0,0
5.9,86.1,277,40,0,0,0,0
28.4,87.8,279,40,0,0,0,0
21.8,88.4,280,40,0,0,0,0
31.4,88.7,280,40,0,0,0,0
11.2,88.7,279,40,0,0,0,0
26.7,89.1,279,40,0,0,0,0
12.8,88.8,279,40,0,0,0,0
17.0,88.9,279,40,0,0,0,0
20.9,89.4,279,40,0,0,0,0
5.3,90.2,279,40,0,0,0,0
30.1,90.7,279,40,0,0,0,0
19.0,90.8,279,40,0,0,0,0
19.0,91.0,278,40,0,0,0,0
12.8,91.3,277,40,0,0,0,0
19.9,91.8,277,40,0,0,0,0
34.2,91.7,276,40,0,0,0,0
19.2,92.3,276,40,0,0,0,0
16.9,92.9,276,40,0,0,0,0
14.0,90.7,276,40,0,0,0,0
18.7,91.4,276,40,0,0,0,0
15.1,91.6,276,40,0,0,0,0
69.7,92.0,276,40,0,0,0,0
27.3,92.3,276,40,0,0,0,0
5.9,92.9,276,40,0,0,0,0
19.2,92.2,276,40,0,0,0,0
14.9,92.0,276,40,0,0,0,0
27.7,91.1,276,40,0,0,0,0
27.8,90.9,276,40,0,0,0,0
32.3,91.3,276,40,0,0,0,0
9.4,91.7,276,40,0,0,0,0
22.4,91.5,276,40,0,0,0,0
14.0,91.7,276,40,0,0,0,0
32.7,90.6,276,40,0,0,0,0
26.0,90.9,276,40,0,0,0,0
5.9,91.8,276,40,0,0,0,0
15.8,91.5,276,40,0,0,0,0
22.1,93.2,276,40,0,0,0,0
26.6,92.7,276,40,0,0,0,0
27.0,91.9,276,40,0,0,0,0
23.2,92.1,276,40,0,0,0,0
25.2,86.7,276,40,0,0,0,0
22.9,87.6,276,40,0,0,0,0
16.4,86.6,276,40,0,0,0,0
40.7,86.4,276,40,0,0,0,0
8.4,87.4,276,40,0,0,0,0
8.6,87.9,276,40,0,0,0,0
15.6,88.6,276,40,0,0,0,0
8.0,89.0,275,40,0,0,0,0
14.4,89.1,275,40,0,0,0,0
31.0,89.5,278,40,0,0,0,0
16.8,90.3,277,40,0,0,0,0
31.4,90.7,277,40,0,0,0,0
25.2,89.0,277,40,0,0,0,0
10.7,88.7,276,40,0,0,0,0
17.4,88.7,275,40,0,0,0,0
33.7,89.0,275,40,0,0,0,0
34.2,89.1,274,40,0,0,0,0
11.8,89.7,274,40,0,0,0,0
33.3,88.7,274,40,0,0,0,0
32.7,89.6,274,40,0,0,0,0
13.9,89.6,274,40,0,0,0,0
16.0,90.5,274,40,0,0,0,0
38.9,90.4,274,40,0,0,0,0
4.6,90.0,274,40,0,0,0,0
15.9,89.2,274,40,0,0,0,0
22.7,89.5,274,40,0,0,0,0
30.6,90.0,275,40,0,0,0,0
13.8,90.6,275,40,0,0,0,0
1.3,90.1,275,40,0,0,0,0
25.3,88.2,275,40,0,0,0,0
11.6,88.1,275,40,0,0,0,0
16.2,88.7,275,40,0,0,0,0
23.4,89.7,275,40,0,0,0,0
36.1,89.8,275,40,0,0,0,0
13.2,88.5,286,40,0,1,1,0
51.0,89.1,285,40,0,1,1,0
17.8,89.9,285,40,0,1,1,0
18.6,85.2,288,40,0,1,1,0
11.3,84.9,287,40,0,1,1,0
22.9,82.6,287,40,0,1,1,0
13.3,83.6,291,40,0,1,1,0
21.9,84.6,288,40,0,1,1,0
9.7,85.0,284,40,0,1,1,0
44.9,86.9,286,40,0,1,1,0
56.1,89.7,286,40,0,1,1,0
35.5,91.3,286,40,0,1,1,0
21.0,93.7,286,40,0,1,1,0
26.2,92.5,285,40,0,1,1,0
11.0,93.0,285,40,0,1,1,0
15.8,92.7,285,40,0,1,1,0
12.5,89.0,285,40,0,1,1,0
7.6,87.3,285,40,0,1,1,0
1.3,87.3,285,40,0,1,1,0
6.6,87.2,285,40,0,1,1,0
25.7,87.8,285,40,0,1,1,0
23.5,88.0,285,40,0,1,1,0
17.8,88.9,284,40,0,1,1,0
20.1,89.3,284,40,0,1,1,0
32.9,89.0,283,40,0,1,1,0
4.6,88.3,282,40,0,1,1,0
4.7,89.4,285,40,0,1,1,0
20.1,92.2,286,40,0,1,1,0
25.5,92.0,287,40,0,1,1,0
7.8,92.3,288,40,0,1,1,0
22.3,91.1,284,40,0,1,1,0
17.1,91.5,284,40,0,1,1,0
18.3,91.2,284,40,0,1,1,0
24.0,91.2,284,40,0,1,1,0
8.5,90.6,284,40,0,1,1,0
14.4,90.7,285,40,0,1,1,0
13.5,90.6,285,40,0,1,1,0
5.2,90.6,284,40,0,1,1,0
19.4,84.8,283,40,0,1,1,0
22.0,85.2,283,40,0,1,1,0
21.2,85.4,282,40,0,1,1,0
4.6,85.2,282,40,0,1,1,0
12.3,87.2,282,40,0,1,1,0
10.8,86.9,282,40,0,1,1,0
30.7,87.3,282,40,0,1,1,0
31.4,88.8,283,40,0,1,1,0
33.2,88.4,283,40,0,1,1,0
30.5,88.4,283,40,0,1,1,0
24.1,89.2,283,40,0,1,1,0
26.1,89.5,283,40,0,1,1,0
10.2,90.2,283,40,0,1,1,0
14.8,89.9,283,40,0,1,1,0
12.3,89.2,283,40,0,1,1,0
11.7,88.3,282,40,0,1,1,0
26.1,88.0,282,40,0,1,1,0
15.4,88.5,282,40,0,1,1,0
9.4,88.4,282,40,0,1,1,0
37.7,88.8,283,40,0,1,1,0
19.1,88.3,283,40,0,1,1,0
14.5,88.2,283,40,0,1,1,0
10.4,88.3,283,40,0,1,1,0
10.1,88.3,282,40,0,1,1,0
17.6,89.5,282,40,0,1,1,0
22.8,89.9,282,40,0,1,1,0
13.4,89.7,282,40,0,1,1,0
28.8,89.6,282,40,0,1,1,0
24.1,89.5,282,40,0,1,1,0
47.5,91.1,282,40,0,1,1,0
46.9,91.8,281,40,0,1,1,0
10.6,92.3,282,40,0,1,1,0
37.3,91.9,282,40,0,1,1,0
23.2,90.2,282,40,0,1,1,0
19.5,90.8,282,40,0,1,1,0
17.7,91.7,282,40,0,1,1,0
24.3,90.5,281,40,0,1,1,0
19.4,87.9,282,40,0,1,1,0
23.4,88.5,282,40,0,1,1,0
28.7,89.2,282,40,0,1,1,0
19.9,85.5,282,40,0,1,1,0
10.5,86.4,282,40,0,1,1,0
14.5,86.6,281,40,0,1,1,0
29.0,87.4,281,40,0,1,1,0
27.8,87.2,281,40,0,1,1,0
19.6,85.5,281,40,0,1,1,0
12.3,84.8,281,40,0,1,1,0
18.4,85.3,281,40,0,1,1,0
11.0,84.9,281,40,0,1,1,0
6.9,84.6,281,40,0,1,1,0
5.2,84.8,281,40,0,1,1,0
21.1,84.8,281,40,0,1,1,0
12.4,84.9,281,40,0,1,1,0
2.5,85.0,281,40,0,1,1,0
5.3,85.1,281,40,0,1,1,0
5.2,85.2,281,40,0,1,1,0
5.4,85.9,281,40,0,1,1,0
12.2,86.5,281,40,0,1,1,0
5.4,86.1,282,40,0,1,1,0
11.3,84.4,282,40,0,1,1,0
17.3,84.6,281,40,0,1,1,0
15.5,85.6,281,40,0,1,1,0
20.4,86.4,280,40,0,1,1,0
23.2,86.3,280,40,0,1,1,0
18.4,86.4,281,40,0,1,1,0
18.4,86.8,281,40,0,1,1,0
10.6,87.2,281,40,0,1,1,0
17.0,89.0,286,40,0,1,1,0
35.8,89.1,285,40,0,1,1,0
70.7,91.7,285,40,0,1,1,0
36.2,92.0,285,40,0,0,1,0
32.7,91.1,278,40,0,1,1,0
11.0,90.8,278,40,0,1,1,0
20.9,90.8,278,40,0,1,1,0
12.4,87.2,280,40,0,1,1,0
18.2,87.5,280,40,0,1,1,0
26.4,87.5,278,40,0,1,1,0
2.7,85.7,278,40,0,1,1,0
7.1,85.8,278,40,0,1,1,0
6.0,85.9,278,40,0,1,1,0
20.1,86.0,279,40,0,1,1,0
20.1,90.8,282,40,0,1,1,0
19.1,92.4,282,40,0,1,1,0
16.7,91.9,282,40,0,1,1,0
18.6,91.9,282,40,0,1,1,0
18.3,92.1,282,40,0,1,1,0
3.2,92.8,285,40,0,1,1,0
0.0,92.7,285,40,0,1,1,0
31.8,88.8,287,40,0,1,1,0
15.5,88.7,288,40,0,1,1,0
21.3,88.7,288,40,0,1,1,0
5.9,88.5,288,40,0,1,1,0
2.6,88.5,288,40,0,1,1,0
32.5,89.1,289,40,0,1,1,0
25.5,89.1,289,40,0,1,1,0
30.5,89.2,289,40,0,1,1,0
19.1,89.2,289,40,0,1,1,0
32.9,89.3,289,40,0,1,1,0
31.8,87.8,285,40,0,1,1,0
16.8,88.0,285,40,0,1,1,0
35.5,88.5,285,40,0,1,1,0
25.3,89.1,285,40,0,1,1,0
42.9,89.0,286,40,0,1,1,0
38.3,90.5,290,40,0,1,1,0
41.2,89.1,286,40,0,1,1,0
24.3,89.1,286,40,0,1,1,0
14.5,89.0,286,40,0,1,1,0
21.6,90.3,291,40,0,1,1,0
25.3,90.5,291,40,0,1,1,0
25.3,90.7,290,40,0,0,1,0
21.5,87.3,283,40,0,0,1,0
32.0,87.7,283,40,0,0,1,0
17.9,87.6,283,40,0,0,1,0
22.3,86.9,283,40,0,0,1,0
25.5,87.5,283,40,0,0,1,0
57.8,88.4,283,40,0,0,1,0
52.3,88.3,283,40,0,0,1,0
20.5,88.1,283,40,0,0,1,0
45.5,88.2,283,40,0,0,1,0
30.7,88.6,283,40,0,0,1,0
50.3,88.6,283,40,0,0,1,0
14.5,88.2,283,40,0,0,1,0
26.1,87.9,283,40,0,0,1,0
67.3,87.9,283,40,0,0,1,0
49.4,88.6,283,40,0,0,1,0
14.9,88.4,283,40,0,0,1,0
26.1,88.1,283,40,0,0,1,0
29.0,87.9,283,40,0,0,1,0
34.6,88.1,283,40,0,0,1,0
33.7,87.8,283,40,0,0,1,0
23.8,87.8,283,40,0,0,1,0
41.6,88.1,283,40,0,0,1,0
36.2,88.5,283,40,0,0,1,0
46.3,89.0,283,40,0,0,1,0
51.3,89.0,283,40,0,0,1,0
25.5,88.8,282,40,0,0,1,0
45.2,89.1,282,40,0,0,1,0
30.4,89.6,281,40,0,0,1,0
31.4,89.7,281,40,0,0,1,0
22.4,83.3,281,40,0,0,1,0
19.9,83.5,281,40,0,0,1,0
21.0,84.2,281,40,0,0,1,0
22.2,84.1,281,40,0,0,1,0
30.7,84.8,281,40,0,0,1,0
24.4,85.0,281,40,0,0,1,0
18.4,85.6,281,40,0,0,1,0
20.4,84.5,281,40,0,0,1,0
50.6,85.7,281,40,0,0,1,0
51.6,85.6,281,40,0,0,1,0
45.7,85.5,281,40,0,0,1,0
49.7,86.3,281,40,0,0,1,0
33.6,85.4,281,40,0,0,1,0
45.5,85.0,281,40,0,0,1,0
22.3,85.4,281,40,0,0,1,0
40.3,85.9,281,40,0,0,1,0
26.8,85.8,281,40,0,0,1,0
31.6,86.3,281,40,0,0,1,0
38.2,85.3,281,40,0,0,1,0
23.3,84.8,281,40,0,0,1,0
33.1,86.4,281,40,0,0,1,0
37.4,86.8,281,40,0,0,1,0
41.5,86.4,281,40,0,0,1,0
36.6,86.6,281,40,0,0,1,0
36.3,84.8,283,40,0,0,1,0
27.0,85.1,283,40,0,0,1,0
7.1,85.2,283,40,0,0,1,0
13.2,84.9,283,40,0,0,1,0
,,,,,,,0
17.5,84.8,283,40,0,0,1,0
21.2,85.0,283,40,0,0,1,0
20.4,85.1,283,40,0,0,1,0
10,20,100,5,0,0,0,0
13.8,85.1,283,40,0,0,1,0
10,20,100,5,0,0,0,0
20.3,84.9,283,40,0,0,1,0
19.4,85.4,284,40,0,0,1,0
22.2,85.6,284,40,0,0,1,0
18.4,85.6,284,40,0,0,1,0
14.1,85.5,284,40,0,0,1,0
15.6,85.6,284,40,0,0,1,0
23.1,85.3,283,40,0,0,1,0
42.3,86.1,283,40,0,0,1,0
53.2,88.7,291,40,0,0,1,0
31.2,88.7,291,40,0,0,1,0
26.8,89.1,289,40,0,0,1,0
36.8,89.5,289,40,0,0,1,0
47.7,89.2,285,40,0,0,1,0
45.5,88.8,286,40,0,0,1,0
36.2,89.3,286,40,0,0,1,0
34.0,89.3,286,40,0,0,1,0
28.0,89.4,286,40,0,0,1,0
82.6,92.3,298,40,0,0,1,0
28.8,88.1,292,40,0,0,1,0
42.1,88.3,292,40,0,0,1,0
53.8,88.2,292,40,0,0,1,0
36.9,88.1,292,40,0,0,1,0
25.5,88.0,292,40,0,0,1,0
26.3,88.3,292,40,0,0,1,0
32.5,88.7,292,40,0,0,1,0
19.3,88.6,291,40,0,0,1,0
13.8,88.5,291,40,0,0,1,0
25.3,88.6,291,40,0,0,1,0
37.3,89.0,289,40,0,0,1,0
32.1,89.5,289,40,0,0,1,0
23.0,90.2,288,40,0,0,1,0
28.8,90.2,288,40,0,0,1,0
26.6,90.1,288,40,0,0,1,0
33.6,90.2,287,40,0,0,1,0
20.4,90.4,287,40,0,0,1,0
33.6,90.6,287,40,0,0,1,0
25.7,91.3,287,40,0,0,1,0
19.7,91.2,287,40,0,0,1,0
26.1,91.1,287,40,0,0,1,0
15.7,88.7,287,40,0,0,1,0
47.4,91.2,287,40,0,0,1,0
31.6,91.9,287,40,0,0,1,0
55.6,89.5,287,40,0,0,1,0
21.0,84.2,287,40,0,0,1,0
17.0,84.6,287,40,0,0,1,0
28.7,84.9,287,40,0,0,1,0
18.8,85.4,287,40,0,0,1,0
18.4,85.4,286,40,0,0,1,0
24.0,85.4,286,40,0,0,1,0
44.2,85.2,286,40,0,0,1,0
36.5,84.8,286,40,0,0,1,0
24.4,84.5,286,40,0,0,1,0
25.6,85.3,286,40,0,0,1,0
23.0,85.2,286,40,0,0,1,0
19.0,84.6,286,40,0,0,1,0
21.6,84.5,286,40,0,0,1,0
20.4,86.4,286,40,0,0,1,0
19.7,86.5,286,40,0,0,1,0
29.6,87.1,286,40,0,0,1,0
28.6,86.1,288,40,0,0,1,0
26.3,86.3,286,40,0,0,1,0
23.7,84.9,286,40,0,0,1,0
17.1,85.2,285,40,0,0,1,0
13.8,85.2,285,40,0,0,1,0
20.0,84.2,285,40,0,0,1,0
60.5,84.6,287,40,0,0,1,0
52.6,87.1,287,40,0,0,1,0
20.9,86.6,287,40,0,0,1,0
57.3,91.4,287,40,0,0,1,0
24.5,90.3,286,40,0,0,1,0
21.4,89.9,286,40,0,0,1,0
19.4,89.1,286,40,0,0,1,0
17.6,90.0,285,40,0,0,1,0
23.0,90.1,285,40,0,0,1,0
26.1,90.2,285,40,0,0,1,0
28.9,90.2,285,40,0,0,1,0
24.2,89.4,285,40,0,0,1,0
31.1,89.8,285,40,0,0,1,0
25.5,90.4,285,40,0,0,1,0
17.8,90.4,285,40,0,0,1,0
29.6,90.5,285,40,0,0,1,0
22.7,89.4,285,40,0,0,1,0
26.3,89.1,285,40,0,0,1,0
